room_id,survey_id,host_id,room_type,country,city,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,bathrooms,price,minstay,last_modified,latitude,longitude,location
1957205,1366,5516284,Entire home/apt,,Florence,,Centro Storico,18,5.0,6,3.0,,205.0,,2017-06-23 10:25:00.237202,43.764536,11.266472,0101000020E610000074999A046F882640AD4ECE50DCE14540
14135366,1366,8941909,Entire home/apt,,Florence,,Centro Storico,3,5.0,9,3.0,,195.0,,2017-06-23 10:25:00.222282,43.767526,11.251809,0101000020E61000004BADF71BED802640336ABE4A3EE24540
16542228,1366,17454188,Entire home/apt,,Florence,,Centro Storico,8,5.0,5,3.0,,196.0,,2017-06-23 10:25:00.220051,43.769524,11.257,0101000020E6100000DD2406819583264059BE2EC37FE24540
77570,1366,416144,Entire home/apt,,Florence,,Centro Storico,210,5.0,4,2.0,,194.0,,2017-06-23 10:24:55.147126,43.773052,11.259805,0101000020E6100000B0AC342905852640BF0D315EF3E24540
3460810,1366,11898591,Entire home/apt,,Florence,,Centro Storico,117,5.0,2,1.0,,195.0,,2017-06-23 10:24:55.122097,43.775585,11.258728,0101000020E6100000751E15FF778426405322895E46E34540
9223062,1366,4156491,Entire home/apt,,Florence,,Centro Storico,2,0.0,4,1.0,,196.0,,2017-06-23 10:24:55.118904,43.771542,11.252515,0101000020E6100000B77F65A549812640C6BE64E3C1E24540
336660,1366,1692739,Entire home/apt,,Florence,,Gavinana-Galluzzo,0,0.0,4,1.0,,162.0,,2017-06-23 10:23:30.269982,43.752848,11.240348,0101000020E610000069519FE40E7B2640F46DC1525DE04540
15061498,1366,63191555,Entire home/apt,,Florence,,Centro Storico,3,4.5,5,2.0,,147.0,,2017-06-23 10:02:31.577978,43.764784,11.260461,0101000020E610000054C4E9245B85264085402E71E4E14540
835886,1366,4368732,Entire home/apt,,Florence,,Isolotto- Legnaia,0,0.0,2,1.0,,104.0,,2017-06-23 09:26:37.481894,43.772966,11.226027,0101000020E6100000A7069ACFB9732640C075C58CF0E24540
6743315,1366,8644789,Entire home/apt,,Florence,,Centro Storico,3,3.5,4,1.0,,115.0,,2017-06-23 09:24:32.374988,43.781718,11.245167,0101000020E6100000EB1D6E87867D2640E658DE550FE44540
19325243,1366,9791363,Entire home/apt,,Florence,,Centro Storico,0,0.0,3,1.0,,104.0,,2017-06-23 09:13:57.872926,43.764361,11.262777,0101000020E61000003048FAB48A8626403FABCC94D6E14540
6352542,1366,31719577,Entire home/apt,,Florence,,Campo di Marte,0,0.0,3,2.0,,115.0,,2017-06-23 09:06:46.857929,43.787026,11.271306,0101000020E6100000CA6ABA9EE88A2640048D9944BDE44540
10185995,1366,24959502,Entire home/apt,,Florence,,Gavinana-Galluzzo,0,0.0,3,2.0,,103.0,,2017-06-23 07:59:54.519717,43.760705,11.303687,0101000020E6100000D270CADC7C9B2640AC730CC85EE14540
1158928,1366,6350602,Entire home/apt,,Florence,,Gavinana-Galluzzo,24,5.0,2,1.0,,69.0,,2017-06-23 07:33:15.599362,43.74923,11.235304,0101000020E6100000683C11C4797826404E97C5C4E6DF4540
5961948,1366,29470716,Entire home/apt,,Florence,,Rifredi,0,0.0,3,2.0,,80.0,,2017-06-23 07:11:57.487043,43.797197,11.240157,0101000020E61000009ACFB9DBF57A264012BC218D0AE64540
9764058,1366,50349993,Entire home/apt,,Florence,,Campo di Marte,1,0.0,4,1.0,,80.0,,2017-06-23 07:03:38.247462,43.769899,11.291689,0101000020E6100000B534B742589526408F1CE90C8CE24540
9633286,1366,40560312,Entire home/apt,,Florence,,Campo di Marte,27,4.0,4,1.0,,58.0,,2017-06-23 06:35:40.325785,43.785766,11.262719,0101000020E61000005E13D21A838626408527F4FA93E44540
5121144,1366,1982055,Entire home/apt,,Florence,,Campo di Marte,0,0.0,2,0.0,,45.0,,2017-06-23 06:34:06.422184,43.77298,11.279242,0101000020E6100000DA56B3CEF88E2640253B3602F1E24540
10693107,1366,30089320,Entire home/apt,,Florence,,Centro Storico,87,4.5,4,1.0,,42.0,,2017-06-23 06:33:12.937144,43.770448,11.266331,0101000020E61000006BD26D895C88264062A2410A9EE24540
2763484,1366,12890788,Entire home/apt,,Florence,,Centro Storico,70,4.0,2,0.0,,40.0,,2017-06-23 06:31:26.059919,43.787876,11.21996,0101000020E610000038DBDC989E702640D2A6EA1ED9E44540
13498007,1366,51564157,Entire home/apt,,Florence,,Centro Storico,142,4.5,4,1.0,,37.0,,2017-06-23 06:31:26.055942,43.767648,11.242384,0101000020E6100000B72572C1197C26407F6B274A42E24540
6547206,1366,30089320,Entire home/apt,,Florence,,Centro Storico,172,4.5,2,0.0,,30.0,,2017-06-23 06:31:26.043160,43.770729,11.267706,0101000020E6100000CEE2C5C210892640168A743FA7E24540
2058982,1366,4424116,Entire home/apt,,Florence,,Centro Storico,141,4.5,3,1.0,,37.0,,2017-06-23 06:31:26.035348,43.774499,11.25546,0101000020E610000050DF32A7CB82264071E481C822E34540
3854161,1366,19880673,Entire home/apt,,Florence,,Centro Storico,3,5.0,2,0.0,,28.0,,2017-06-23 06:31:21.838147,43.785518,11.23354,0101000020E61000009D9D0C8E92772640AD3594DA8BE44540
10398789,1366,42912281,Entire home/apt,,Florence,,Isolotto- Legnaia,9,5.0,3,2.0,,40.0,,2017-06-23 06:31:21.828137,43.770445,11.235453,0101000020E61000007C7DAD4B8D782640F12E17F19DE24540
